sample_id,entity_id,date,split,country,location_name,target_nasa_power_precipitation_mm,target_open_meteo_precipitation_mm,target_baseline_two_source_mean_mm,target_nasa_reference_consensus_mm,target_open_meteo_reference_consensus_mm
SEA_BN_BANDAR_SERI_BEGAWAN__20220709,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-09,train,Brunei,Bandar Seri Begawan,20.23,5.9,13.065,14.107540322580643,12.022459677419356
SEA_BN_BANDAR_SERI_BEGAWAN__20220710,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-10,train,Brunei,Bandar Seri Begawan,4.83,0.4,2.615,3.657540322580645,1.5724596774193549
SEA_BN_BANDAR_SERI_BEGAWAN__20220711,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-11,train,Brunei,Bandar Seri Begawan,1.87,7.1,4.484999999999999,5.527540322580645,3.55
SEA_BN_BANDAR_SERI_BEGAWAN__20220712,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-12,train,Brunei,Bandar Seri Begawan,2.07,2.7,2.385,3.4275403225806453,1.35
SEA_BN_BANDAR_SERI_BEGAWAN__20220713,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-13,train,Brunei,Bandar Seri Begawan,16.88,5.9,11.39,12.432540322580644,10.347459677419357
SEA_BN_BANDAR_SERI_BEGAWAN__20220714,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-14,train,Brunei,Bandar Seri Begawan,5.23,1.4,3.3150000000000004,4.357540322580645,2.272459677419355
SEA_BN_BANDAR_SERI_BEGAWAN__20220715,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-15,train,Brunei,Bandar Seri Begawan,0.11,0.2,0.155,1.1975403225806451,0.1
SEA_BN_BANDAR_SERI_BEGAWAN__20220716,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-16,train,Brunei,Bandar Seri Begawan,0.27,0.0,0.135,1.1775403225806451,0.0
SEA_BN_BANDAR_SERI_BEGAWAN__20220717,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-17,train,Brunei,Bandar Seri Begawan,5.04,0.3,2.67,3.712540322580645,1.6274596774193548
SEA_BN_BANDAR_SERI_BEGAWAN__20220718,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-18,train,Brunei,Bandar Seri Begawan,0.05,0.0,0.025,1.067540322580645,0.0
SEA_BN_BANDAR_SERI_BEGAWAN__20220719,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-19,train,Brunei,Bandar Seri Begawan,0.14,0.0,0.07,1.1125403225806452,0.0
SEA_BN_BANDAR_SERI_BEGAWAN__20220720,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-20,train,Brunei,Bandar Seri Begawan,1.38,0.1,0.74,1.782540322580645,0.05
SEA_BN_BANDAR_SERI_BEGAWAN__20220721,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-21,train,Brunei,Bandar Seri Begawan,2.57,3.2,2.885,3.927540322580645,1.842459677419355
SEA_BN_BANDAR_SERI_BEGAWAN__20220722,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-22,train,Brunei,Bandar Seri Begawan,13.82,17.7,15.76,16.802540322580647,14.717459677419354
SEA_BN_BANDAR_SERI_BEGAWAN__20220723,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-23,train,Brunei,Bandar Seri Begawan,5.65,7.2,6.425000000000001,7.467540322580645,5.382459677419355
SEA_BN_BANDAR_SERI_BEGAWAN__20220724,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-24,train,Brunei,Bandar Seri Begawan,14.87,18.2,16.535,17.577540322580646,15.492459677419356
SEA_BN_BANDAR_SERI_BEGAWAN__20220725,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-25,train,Brunei,Bandar Seri Begawan,53.78,20.6,37.19,38.23254032258065,36.14745967741936
SEA_BN_BANDAR_SERI_BEGAWAN__20220726,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-26,train,Brunei,Bandar Seri Begawan,31.64,13.8,22.72,23.762540322580648,21.67745967741936
SEA_BN_BANDAR_SERI_BEGAWAN__20220727,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-27,train,Brunei,Bandar Seri Begawan,21.55,7.8,14.675,15.717540322580646,13.632459677419355
SEA_BN_BANDAR_SERI_BEGAWAN__20220728,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-28,train,Brunei,Bandar Seri Begawan,4.22,5.3,4.76,5.802540322580645,3.7174596774193542
SEA_BN_BANDAR_SERI_BEGAWAN__20220729,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-29,train,Brunei,Bandar Seri Begawan,2.0,0.5,1.25,2.292540322580645,0.25
SEA_BN_BANDAR_SERI_BEGAWAN__20220730,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-30,train,Brunei,Bandar Seri Begawan,3.55,0.0,1.775,2.817540322580645,0.7324596774193548
SEA_BN_BANDAR_SERI_BEGAWAN__20220731,SEA_BN_BANDAR_SERI_BEGAWAN,2022-07-31,train,Brunei,Bandar Seri Begawan,10.21,38.3,24.255,25.297540322580645,23.212459677419357
SEA_BN_BANDAR_SERI_BEGAWAN__20220801,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-01,train,Brunei,Bandar Seri Begawan,3.52,1.5,2.51,1.76,3.4773387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20220802,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-02,train,Brunei,Bandar Seri Begawan,2.63,8.6,5.615,4.6476612903225805,6.582338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220803,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-03,train,Brunei,Bandar Seri Begawan,4.56,19.7,12.13,11.16266129032258,13.09733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220804,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-04,train,Brunei,Bandar Seri Begawan,25.5,14.8,20.15,19.18266129032258,21.11733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220805,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-05,train,Brunei,Bandar Seri Begawan,32.41,29.3,30.855,29.88766129032258,31.822338709677418
SEA_BN_BANDAR_SERI_BEGAWAN__20220806,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-06,train,Brunei,Bandar Seri Begawan,18.19,1.9,10.045,9.095,11.01233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220807,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-07,train,Brunei,Bandar Seri Begawan,2.3,0.0,1.15,1.15,2.117338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220808,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-08,train,Brunei,Bandar Seri Begawan,0.52,2.5,1.51,0.5426612903225807,2.4773387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20220809,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-09,train,Brunei,Bandar Seri Begawan,1.14,2.5,1.82,0.8526612903225806,2.787338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220810,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-10,train,Brunei,Bandar Seri Begawan,0.86,1.8,1.33,0.43,2.29733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220811,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-11,train,Brunei,Bandar Seri Begawan,0.93,0.0,0.465,0.465,1.4323387096774194
SEA_BN_BANDAR_SERI_BEGAWAN__20220812,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-12,train,Brunei,Bandar Seri Begawan,0.93,4.3,2.615,1.647661290322581,3.582338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220813,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-13,train,Brunei,Bandar Seri Begawan,4.98,5.4,5.19,4.222661290322581,6.15733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220814,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-14,train,Brunei,Bandar Seri Begawan,5.87,3.2,4.535,3.567661290322581,5.502338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220815,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-15,train,Brunei,Bandar Seri Begawan,3.52,5.9,4.71,3.742661290322581,5.67733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220816,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-16,train,Brunei,Bandar Seri Begawan,2.29,1.0,1.645,1.145,2.6123387096774198
SEA_BN_BANDAR_SERI_BEGAWAN__20220817,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-17,train,Brunei,Bandar Seri Begawan,3.3,18.7,11.0,10.03266129032258,11.96733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220818,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-18,train,Brunei,Bandar Seri Begawan,1.55,5.3,3.425,2.4576612903225805,4.39233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220819,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-19,train,Brunei,Bandar Seri Begawan,1.52,3.1,2.31,1.3426612903225807,3.27733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220820,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-20,train,Brunei,Bandar Seri Begawan,11.77,7.4,9.585,8.61766129032258,10.552338709677418
SEA_BN_BANDAR_SERI_BEGAWAN__20220821,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-21,train,Brunei,Bandar Seri Begawan,26.56,15.3,20.93,19.96266129032258,21.89733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220822,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-22,train,Brunei,Bandar Seri Begawan,18.1,42.0,30.05,29.08266129032258,31.017338709677414
SEA_BN_BANDAR_SERI_BEGAWAN__20220823,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-23,train,Brunei,Bandar Seri Begawan,9.86,3.8,6.83,5.86266129032258,7.797338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220824,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-24,train,Brunei,Bandar Seri Begawan,4.46,2.2,3.33,2.3626612903225808,4.297338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20220825,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-25,train,Brunei,Bandar Seri Begawan,9.41,17.9,13.655,12.68766129032258,14.622338709677418
SEA_BN_BANDAR_SERI_BEGAWAN__20220826,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-26,train,Brunei,Bandar Seri Begawan,10.81,7.3,9.055,8.08766129032258,10.02233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220827,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-27,train,Brunei,Bandar Seri Begawan,5.24,27.2,16.22,15.252661290322582,17.18733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220828,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-28,train,Brunei,Bandar Seri Begawan,13.08,65.7,39.39,38.42266129032258,40.35733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220829,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-29,train,Brunei,Bandar Seri Begawan,10.27,9.1,9.685,8.71766129032258,10.65233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220830,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-30,train,Brunei,Bandar Seri Begawan,4.1,10.2,7.15,6.182661290322581,8.11733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220831,SEA_BN_BANDAR_SERI_BEGAWAN,2022-08-31,train,Brunei,Bandar Seri Begawan,29.23,10.3,19.765,18.79766129032258,20.73233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20220901,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-01,train,Brunei,Bandar Seri Begawan,2.72,5.4,4.0600000000000005,4.042208333333334,4.077791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220902,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-02,train,Brunei,Bandar Seri Begawan,14.43,10.9,12.665,12.647208333333332,12.682791666666668
SEA_BN_BANDAR_SERI_BEGAWAN__20220903,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-03,train,Brunei,Bandar Seri Begawan,6.93,38.6,22.765,22.747208333333333,22.782791666666668
SEA_BN_BANDAR_SERI_BEGAWAN__20220904,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-04,train,Brunei,Bandar Seri Begawan,13.63,13.1,13.365,13.347208333333334,13.382791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220905,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-05,train,Brunei,Bandar Seri Begawan,14.77,16.4,15.585,15.567208333333332,15.602791666666665
SEA_BN_BANDAR_SERI_BEGAWAN__20220906,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-06,train,Brunei,Bandar Seri Begawan,4.26,0.3,2.28,2.262208333333333,2.2977916666666665
SEA_BN_BANDAR_SERI_BEGAWAN__20220907,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-07,train,Brunei,Bandar Seri Begawan,2.19,0.7,1.4449999999999998,1.4272083333333332,1.4627916666666665
SEA_BN_BANDAR_SERI_BEGAWAN__20220908,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-08,train,Brunei,Bandar Seri Begawan,6.15,10.5,8.325,8.307208333333334,8.342791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220909,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-09,train,Brunei,Bandar Seri Begawan,76.16,67.9,72.03,72.01220833333333,72.04779166666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220910,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-10,train,Brunei,Bandar Seri Begawan,4.96,10.3,7.630000000000001,7.612208333333333,7.647791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220911,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-11,train,Brunei,Bandar Seri Begawan,20.17,3.3,11.735,11.717208333333334,11.752791666666669
SEA_BN_BANDAR_SERI_BEGAWAN__20220912,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-12,train,Brunei,Bandar Seri Begawan,4.77,20.3,12.535,12.517208333333333,12.552791666666668
SEA_BN_BANDAR_SERI_BEGAWAN__20220913,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-13,train,Brunei,Bandar Seri Begawan,5.34,16.1,10.72,10.702208333333331,10.737791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220914,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-14,train,Brunei,Bandar Seri Begawan,11.93,9.9,10.915,10.897208333333332,10.932791666666668
SEA_BN_BANDAR_SERI_BEGAWAN__20220915,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-15,train,Brunei,Bandar Seri Begawan,26.84,14.5,20.67,20.65220833333333,20.68779166666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220916,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-16,train,Brunei,Bandar Seri Begawan,1.69,0.0,0.845,0.845,0.8627916666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220917,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-17,train,Brunei,Bandar Seri Begawan,1.72,8.5,5.11,5.092208333333334,5.127791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220918,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-18,train,Brunei,Bandar Seri Begawan,2.04,5.0,3.52,3.5022083333333334,3.5377916666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220919,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-19,train,Brunei,Bandar Seri Begawan,32.33,27.4,29.865,29.84720833333333,29.882791666666662
SEA_BN_BANDAR_SERI_BEGAWAN__20220920,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-20,train,Brunei,Bandar Seri Begawan,15.35,2.7,9.025,9.007208333333333,9.042791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220921,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-21,train,Brunei,Bandar Seri Begawan,2.53,1.3,1.915,1.8972083333333327,1.932791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220922,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-22,train,Brunei,Bandar Seri Begawan,2.25,14.8,8.525,8.507208333333335,8.542791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220923,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-23,train,Brunei,Bandar Seri Begawan,3.99,7.7,5.845000000000001,5.827208333333333,5.862791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220924,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-24,train,Brunei,Bandar Seri Begawan,1.78,9.3,5.54,5.522208333333333,5.557791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220925,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-25,train,Brunei,Bandar Seri Begawan,4.14,9.7,6.92,6.902208333333332,6.937791666666666
SEA_BN_BANDAR_SERI_BEGAWAN__20220926,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-26,train,Brunei,Bandar Seri Begawan,26.71,17.4,22.055,22.03720833333333,22.072791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220927,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-27,train,Brunei,Bandar Seri Begawan,4.81,0.5,2.655,2.637208333333333,2.6727916666666665
SEA_BN_BANDAR_SERI_BEGAWAN__20220928,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-28,train,Brunei,Bandar Seri Begawan,1.72,0.8,1.26,1.2422083333333331,1.2777916666666669
SEA_BN_BANDAR_SERI_BEGAWAN__20220929,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-29,train,Brunei,Bandar Seri Begawan,2.35,6.3,4.325,4.3072083333333335,4.342791666666667
SEA_BN_BANDAR_SERI_BEGAWAN__20220930,SEA_BN_BANDAR_SERI_BEGAWAN,2022-09-30,train,Brunei,Bandar Seri Begawan,1.05,0.3,0.675,0.6572083333333333,0.6927916666666668
